hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_day,reservation_status_month,reservation_status_year,country_name
Resort Hotel,1,22,2016,January,6,31,2,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,52.8,0,2,Canceled,11,1,2016,Portugal
Resort Hotel,1,3,2016,February,6,1,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,286,0,Transient-Party,39,0,0,Canceled,1,2,2016,Portugal
Resort Hotel,1,3,2016,February,6,1,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,286,0,Transient-Party,39,0,0,Canceled,1,2,2016,Portugal
Resort Hotel,0,0,2016,February,6,1,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,39,0,1,Check-Out,2,2,2016,Portugal
Resort Hotel,1,13,2016,February,6,1,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,67,0,0,Canceled,27,1,2016,Portugal
Resort Hotel,1,11,2016,February,6,1,1,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,94,NULL,0,Transient,27,0,0,Canceled,25,1,2016,Portugal
Resort Hotel,1,28,2016,February,6,1,1,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,46.4,0,2,Canceled,11,1,2016,Portugal
Resort Hotel,0,101,2016,February,6,1,2,5,2,0,0,BB,GBR,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43.2,0,1,Check-Out,8,2,2016,UK
Resort Hotel,1,202,2016,February,6,2,0,3,1,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,27.9,0,1,Canceled,11,11,2015,Portugal
Resort Hotel,1,133,2016,February,6,2,5,15,2,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,24.94,0,0,Canceled,21,1,2016,Portugal
Resort Hotel,1,4,2016,February,6,3,0,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,68,0,1,Canceled,30,1,2016,Portugal
Resort Hotel,0,116,2016,February,6,3,0,4,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,56.1,0,1,Check-Out,7,2,2016,UK
Resort Hotel,1,100,2016,February,6,3,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,56.1,0,0,Canceled,26,10,2015,Portugal
Resort Hotel,0,97,2016,February,6,3,0,4,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,F,F,0,No Deposit,36,NULL,0,Transient,50.54,0,0,Check-Out,7,2,2016,UK
Resort Hotel,1,39,2016,February,6,3,2,5,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,55,0,0,Canceled,12,1,2016,Portugal
Resort Hotel,1,46,2016,February,6,3,7,19,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,30,0,1,Canceled,15,1,2016,Portugal
Resort Hotel,1,46,2016,February,6,3,7,19,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient-Party,38,0,1,Canceled,15,1,2016,Portugal
Resort Hotel,1,20,2016,February,6,4,0,1,1,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,1,Canceled,18,1,2016,Portugal
Resort Hotel,1,142,2016,February,6,4,0,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,50.4,0,1,Canceled,20,1,2016,Portugal
Resort Hotel,1,17,2016,February,6,4,0,3,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,54.67,0,1,Canceled,19,1,2016,Portugal
Resort Hotel,1,26,2016,February,6,4,1,3,2,1,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,87,0,1,Canceled,11,1,2016,Portugal
Resort Hotel,1,83,2016,February,6,4,1,3,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,98,0,0,Canceled,9,1,2016,Portugal
Resort Hotel,1,99,2016,February,6,4,4,8,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,38.88,0,1,Canceled,25,12,2015,Portugal
Resort Hotel,1,13,2016,February,6,5,0,2,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,53,0,1,Canceled,28,1,2016,Portugal
Resort Hotel,1,2,2016,February,6,5,0,2,2,1,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,C,0,No Deposit,177,NULL,0,Transient,36.25,0,1,Canceled,5,2,2016,Portugal
Resort Hotel,1,18,2016,February,6,5,1,2,2,1,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,D,1,No Deposit,240,NULL,0,Transient,69.67,0,2,Canceled,3,2,2016,Portugal
Resort Hotel,0,88,2016,February,6,5,2,2,2,0,0,BB,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,26,1,0,Check-Out,9,2,2016,Spain
Resort Hotel,0,88,2016,February,6,5,2,2,2,0,0,BB,ESP,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,26,0,0,Check-Out,9,2,2016,Spain
Resort Hotel,1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,56.57,0,2,Canceled,26,1,2016,Portugal
Resort Hotel,1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,56.57,0,2,Canceled,26,1,2016,Portugal
Resort Hotel,0,211,2016,February,6,5,2,6,2,0,0,HB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,E,E,1,No Deposit,314,NULL,0,Transient,72.55,0,0,Check-Out,13,2,2016,UK
Resort Hotel,1,29,2016,February,6,6,2,1,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,12,2016,February,6,6,2,1,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,78,0,1,Canceled,25,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,22,2016,February,6,6,2,1,3,1,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,118,0,0,Canceled,18,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient-Party,73.33,0,0,Canceled,19,1,2016,Portugal
Resort Hotel,1,155,2016,February,6,6,2,2,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,59.4,0,0,Canceled,4,1,2016,Portugal
Resort Hotel,0,94,2016,February,6,6,2,2,2,0,0,BB,IRL,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,115,NULL,0,Transient,28.1,0,2,Check-Out,10,2,2016,Ireland
Resort Hotel,0,94,2016,February,6,6,2,2,2,0,0,BB,IRL,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,115,NULL,0,Transient,28.1,0,1,Check-Out,10,2,2016,Ireland
Resort Hotel,1,81,2016,February,6,6,2,5,2,0,0,HB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,70.2,0,1,Canceled,18,1,2016,Portugal
Resort Hotel,0,168,2016,February,6,6,2,5,2,0,0,BB,DNK,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,36.86,0,1,Check-Out,13,2,2016,Denmark
Resort Hotel,1,120,2016,February,6,6,4,6,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,50.4,0,1,Canceled,4,1,2016,Portugal
Resort Hotel,1,8,2016,February,6,6,4,10,1,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,25,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,4,2016,February,7,7,2,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,39,0,0,Canceled,4,2,2016,Portugal
Resort Hotel,1,111,2016,February,7,8,1,0,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,41.4,0,0,Canceled,11,11,2015,Portugal
Resort Hotel,0,143,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,41.4,0,1,Check-Out,10,2,2016,China
Resort Hotel,0,143,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,41.4,0,1,Check-Out,10,2,2016,China
Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,2,2,2016,Portugal
Resort Hotel,1,5,2016,February,7,8,1,3,2,2,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,98,0,1,No-Show,8,2,2016,Portugal
Resort Hotel,0,117,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,43.4,0,2,Check-Out,12,2,2016,Ireland
Resort Hotel,0,152,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,Travel Agents/Tour Operators,0,0,0,D,G,1,No Deposit,241,NULL,0,Transient,67.88,1,2,Check-Out,12,2,2016,Ireland
Resort Hotel,1,32,2016,February,7,8,1,4,2,0,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,53.44,0,1,Canceled,12,1,2016,Portugal
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,1,Check-Out,11,2,2016,France
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient,50,0,1,Check-Out,11,2,2016,Portugal
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Canceled,16,1,2016,Portugal
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,50,0,0,Check-Out,11,2,2016,France
Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,332,NULL,0,Transient-Party,52,0,1,Check-Out,11,2,2016,France
Resort Hotel,1,312,2016,February,7,9,4,10,2,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,26.1,0,0,Canceled,12,9,2015,Portugal
Resort Hotel,0,2,2016,February,7,10,0,1,1,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,NULL,371,0,Transient,30,0,2,Check-Out,11,2,2016,Portugal
Resort Hotel,0,103,2016,February,7,10,0,2,2,0,0,BB,NLD,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,61.2,1,0,Check-Out,12,2,2016,Netherlands
Resort Hotel,0,103,2016,February,7,10,0,3,2,0,0,BB,NLD,Online TA,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,67.2,1,1,Check-Out,13,2,2016,Netherlands
Resort Hotel,1,39,2016,February,7,10,1,4,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,55,0,0,Canceled,27,1,2016,Portugal
Resort Hotel,1,39,2016,February,7,10,1,4,2,0,0,HB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,55,0,1,Canceled,27,1,2016,Portugal
Resort Hotel,0,103,2016,February,7,10,2,4,1,0,0,BB,NLD,Online TA,Travel Agents/Tour Operators,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,35.1,0,0,Check-Out,16,2,2016,Netherlands
Resort Hotel,1,7,2016,February,7,11,0,1,2,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,196,NULL,0,Transient,30,0,0,Canceled,4,2,2016,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,0,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,25,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,27,2016,February,7,11,0,3,3,1,0,BB,PRT,Online TA,Travel Agents/Tour Operators,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,118,0,1,No-Show,11,2,2016,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,0,230,2016,February,7,11,2,3,2,0,0,BB,GBR,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient,46.8,0,0,Check-Out,16,2,2016,UK
Resort Hotel,1,0,2016,February,7,11,2,3,2,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient,40.32,0,0,Canceled,11,2,2016,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,29,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,Travel Agents/Tour Operators,0,0,0,A,A,0,Non Refund,15,NULL,0,Transient,25,0,0,Canceled,30,12,2015,Portugal
Resort Hotel,1,2,2016,February,7,12,0,1,3,0,0,BB,PRT,Offline TA/TO,Travel Agents/Tour Operators,0,0,0,D,D,0,No Deposit,6,NULL,0,Transient,49.95,0,1,No-Show,12,2,2016,Portugal
